"listing_id","built_area","used_area"
"507317","590.0","0.0"
"782772","0.0","590.0"
"288085","715.0",""
"302349","715.0","702.0"
"302640","715.0","702.0"
"290593","730.0",""
"290593","730.0",""
"299894","750.0","0.0"
"299894","750.0","0.0"
"299948","0.0","755.0"
"299948","0.0","755.0"
"300219","1138.0","738.0"
"300219","1138.0","738.0"
"348155","0.0","738.0"
"374644","0.0","950.0"
"382750","750.0","0.0"
"390121","0.0","750.0"
"282161","450.0","0.0"
"287831","450.0",""
"301671","450.0","380.0"
"316663","460.0","0.0"
"380234","450.0","0.0"
"330267","303.0","280.0"
"296906","0.0","400.0"
"317870","400.0","0.0"
"326282","523.0","337.0"
"326282","523.0","337.0"
"363920","410.0","0.0"
"363920","410.0","0.0"
"723237","0.0","337.0"
"1023614","337.0","0.0"
"293864","450.0","0.0"
"306984","401.0","0.0"
"328402","558.0","0.0"
"294020","489.0","0.0"
"301538","440.0","398.0"
"348259","0.0","0.0"
"378414","0.0","500.0"
"383495","0.0","490.0"
"296542","550.0","0.0"
"297467","458.0",""
"297467","458.0",""
"297467","458.0",""
"297467","458.0",""
"318780","458.0","0.0"
"318780","458.0","0.0"
"318780","458.0","0.0"
"318780","458.0","0.0"
"336330","458.0","458.0"
"341895","482.0","482.0"
"372455","0.0","458.0"
"292730","1000.0","1000.0"
"292730","1000.0","1000.0"
"336253","1000.0","0.0"
"336253","1000.0","0.0"
"336253","1000.0","0.0"
"297900","300.0",""
"318204","300.0","0.0"
"341980","300.0","300.0"
"298023","680.0",""
"320184","680.0","0.0"
"293789","150.0","150.0"
"298566","1200.0",""
"279568","1100.0","0.0"
"290227","1000.0","0.0"
"290227","1000.0","0.0"
"287689","255.0",""
"293462","3800.0","0.0"
"348079","0.0","0.0"
"297470","0.0",""
"297470","0.0",""
"318469","373.0","0.0"
"318469","373.0","0.0"
"373421","373.0","0.0"
"299035","450.0",""
"318446","450.0","0.0"
"299039","350.0",""
"299498","460.0",""
"318542","350.0",""
"318544","460.0","0.0"
"293405","400.0","280.0"
"293405","400.0","280.0"
"293405","400.0","280.0"
"293405","400.0","280.0"
"293405","400.0","280.0"
"348586","0.0","280.0"
"348586","0.0","280.0"
"348586","0.0","280.0"
"348586","0.0","280.0"
"298025","570.0",""
"318335","570.0","0.0"
"298793","250.0",""
"298793","250.0",""
"354753","350.0","0.0"
"298336","370.0",""
"318735","370.0",""
"279689","1000.0","1000.0"
"293296","350.0","220.0"
"297864","350.0",""
"318459","350.0","0.0"
"299146","800.0",""
"299146","800.0",""
"299146","800.0",""
"318054","850.0","0.0"
"318054","850.0","0.0"
"318054","850.0","0.0"
"330870","0.0","800.0"
"298137","0.0",""
"320281","0.0","0.0"
"383003","0.0","0.0"
"297891","150.0",""
"297891","150.0",""
"320219","150.0","0.0"
"320219","150.0","0.0"
"358285","0.0","330.0"
"358285","0.0","330.0"
"379001","200.0","0.0"
"382964","0.0","285.0"
"356703","0.0","344.0"
"285192","530.0",""
"294081","522.0","522.0"
"302212","650.0","500.0"
"299214","409.0",""
"298729","490.0",""
"343019","490.0","490.0"
"375360","490.0","380.0"
"376607","0.0","380.0"
"285079","600.0",""
"289119","0.0","600.0"
"290610","428.0","428.0"
"302190","600.0","0.0"
"300002","0.0","0.0"
"379466","280.0","0.0"
"300239","501.45","391.0"
"360247","0.0","501.0"
"300107","1000.0","800.0"
"300473","931.0","792.0"
"301273","834.0",""
"318160","834.0","0.0"
"300555","755.0","0.0"
"300555","755.0","0.0"
"300424","324.0","0.0"
"300458","316.0","250.0"
"300616","324.0","225.0"
"301694","290.0","260.0"
"348539","0.0","250.0"
"359964","0.0","255.0"
"300760","819.0","819.0"
"300867","1193.0","963.0"
"374092","1200.0","0.0"
"387035","951.0","0.0"
"301278","231.0","231.0"
"379970","258.0","0.0"
"380239","240.0","0.0"
"390598","0.0","240.0"
"301279","208.0","208.0"
"379958","204.0","0.0"
"380247","204.0","0.0"
"390602","0.0","204.0"
"301312","516.7","385.0"
"327005","516.0",""
"361058","0.0","516.0"
"293113","711.0","621.0"
"301050","630.0","0.0"
"301313","720.0","630.0"
"306373","630.0","0.0"
"306373","630.0","0.0"
"315841","625.0","0.0"
"327671","630.0",""
"348122","0.0","600.0"
"363091","0.0","710.0"
"300273","363.0","363.0"
"300279","0.0","328.0"
"332230","420.0","0.0"
"336904","363.0","363.0"
"345993","420.0","365.0"
"300844","787.0","546.0"
"300899","546.0","0.0"
"300942","787.0","0.0"
"301173","546.0",""
"316564","546.0","0.0"
"317852","546.0",""
"317852","546.0",""
"317852","546.0",""
"326297","546.0","546.0"
"300354","0.0","450.0"
"300507","450.0","450.0"
"300568","0.0","357.0"
"300630","450.0",""
"300797","450.0","0.0"
"300856","505.0","450.0"
"300898","450.0","0.0"
"300963","300.0",""
"301664","450.0","300.0"
"303092","450.0",""
"307936","0.0","450.0"
"318265","450.0","0.0"
"327759","450.0","0.0"
"339305","0.0","450.0"
"342932","492.0","492.0"
"348219","0.0","450.0"
"300195","0.0","330.0"
"300357","320.0","280.0"
"300975","330.0",""
"301005","330.0",""
"301616","280.0",""
"304518","330.0","0.0"
"323598","330.0","0.0"
"327385","318.0","280.0"
"348285","0.0","280.0"
"389873","0.0","330.0"
"389873","0.0","330.0"
"300881","260.0","260.0"
"299859","408.0","295.0"
"301403","1200.0","1200.0"
"301403","1200.0","1200.0"
"300894","1300.0","1300.0"
"300894","1300.0","1300.0"
"300894","1300.0","1300.0"
"300894","1300.0","1300.0"
"301048","1230.0","0.0"
"305290","1442.0","1125.0"
"305290","1442.0","1125.0"
"329663","811.0","0.0"
"389751","0.0","1200.0"
"332699","801.0","801.0"
"299892","696.0","605.0"
"301260","450.0","450.0"
"302009","550.0","450.0"
"323483","450.0","0.0"
"288145","570.0","0.0"
"300761","380.0","380.0"
"326823","600.0","430.0"
"300269","372.0","317.0"
"300782","470.0","470.0"
"300782","470.0","470.0"
"355891","0.0","460.0"
"355891","0.0","460.0"
"653222","0.0","470.0"
"653308","0.0","470.0"
"299981","447.0","0.0"
"300100","497.0","0.0"
"317462","0.0","465.0"
"341941","340.0","340.0"
"372971","350.0","350.0"
"300395","267.0","0.0"
"300395","267.0","0.0"
"330147","310.0","0.0"
"330147","310.0","0.0"
"351526","0.0","0.0"
"351526","0.0","0.0"
"378516","0.0","248.0"
"378516","0.0","248.0"
"297640","900.0",""
"318396","900.0","0.0"
"288186","300.0","0.0"
"292544","320.0","320.0"
"292638","750.0","250.0"
"300019","750.0",""
"300721","282.0","282.0"
"318748","750.0",""
"348733","0.0","330.0"
"363943","750.0","0.0"
"293295","285.0","285.0"
"293295","285.0","285.0"
"300229","0.0","400.0"
"326286","0.0","260.0"
"326286","0.0","260.0"
"340223","240.0","240.0"
"340223","240.0","240.0"
"300289","0.0","800.0"
"293432","1800.0","1700.0"
"300209","1862.0","0.0"
"301764","1862.0","0.0"
"348256","0.0","1700.0"
"374514","1770.0","0.0"
"389499","240.0","0.0"
"389499","240.0","0.0"
"360280","413.0","0.0"
"375676","1025.0","0.0"
"389461","0.0","0.0"
"293801","400.0","0.0"
"311367","490.0",""
"318598","490.0","0.0"
"340189","305.0","305.0"
"280088","504.0","504.0"
"280088","504.0","504.0"
"286125","675.0","0.0"
"286125","675.0","0.0"
"293819","642.0","0.0"
"293819","642.0","0.0"
"294389","550.0",""
"279921","396.0","0.0"
"285122","450.0",""
"287687","450.0",""
"289320","450.0","0.0"
"290385","450.0","0.0"
"294908","450.0",""
"354768","0.0","0.0"
"354793","450.0","0.0"
"358540","0.0","376.7"
"378610","0.0","450.0"
"379486","375.0","0.0"
"379945","450.0","0.0"
"383525","0.0","450.0"
"292342","1100.0","640.0"
"300794","620.0","500.0"
"300794","620.0","500.0"
"300794","620.0","500.0"
"316927","452.0",""
"330553","620.0","0.0"
"330566","620.0","0.0"
"348355","0.0","500.0"
"348355","0.0","500.0"
"373050","620.0","0.0"
"292349","500.0","426.0"
"348810","0.0","426.0"
"292609","900.0","900.0"
"388355","0.0","0.0"
"388355","0.0","0.0"
"292622","0.0","0.0"
"378579","0.0","1051.0"
"378579","0.0","1051.0"
"378579","0.0","1051.0"
"279499","480.0","424.0"
"288963","0.0","580.0"
"288963","0.0","580.0"
"292932","300.0","237.0"
"333104","668.0","0.0"
"363155","0.0","458.0"
"363155","0.0","458.0"
"300205","376.0","333.0"
"332191","360.0","0.0"
"299660","600.0",""
"299660","600.0",""
"318486","600.0",""
"318486","600.0",""
"294102","1400.0",""
"301277","231.0","231.0"
"379994","280.0","0.0"
"380140","245.0","0.0"
"390600","0.0","245.0"
"301521","9852.0","3000.0"
"301564","1081.0","0.0"
"316592","730.0","0.0"
"301419","307.0",""
"301520","438.0","438.0"
"301610","438.0",""
"301535","310.0","310.0"
"323446","240.0","0.0"
"301429","537.0",""
"294139","240.0",""
"301579","239.0",""
"294449","460.0",""
"323529","480.0","0.0"
"356708","0.0","350.0"
"331322","240.0","0.0"
"331326","240.0","0.0"
"300008","306.0",""
"300008","306.0",""
"300008","306.0",""
"363196","0.0","400.0"
"363196","0.0","400.0"
"285894","2500.0","0.0"
"288162","0.0","2000.0"
"293990","1700.0","0.0"
"293990","1700.0","0.0"
"296747","0.0","2000.0"
"296747","0.0","2000.0"
"297675","2000.0",""
"315792","1400.0","1400.0"
"318190","2000.0","0.0"
"330381","2000.0","0.0"
"348159","0.0","0.0"
"357475","2500.0","0.0"
"378460","0.0","2000.0"
"379688","2000.0","0.0"
"285061","370.0",""
"296862","0.0","350.0"
"288846","768.0","520.0"
"389245","675.0","0.0"
"304546","450.0","0.0"
"323547","400.0","0.0"
"304543","450.0","0.0"
"355241","450.0","0.0"
"355241","450.0","0.0"
"372166","800.0","0.0"
"372166","800.0","0.0"
"372166","800.0","0.0"
"299924","0.0","330.0"
"281586","438.0","438.0"
"287902","500.0",""
"293141","440.0","380.0"
"293141","440.0","380.0"
"296674","0.0","428.0"
"301855","485.0","269.0"
"308574","265.0","265.0"
"348247","0.0","380.0"
"348247","0.0","380.0"
"353273","0.0","436.0"
"302317","987.0","0.0"
"302317","987.0","0.0"
"293873","1148.0","0.0"
"302826","1200.0","0.0"
"302826","1200.0","0.0"
"348476","0.0","0.0"
"360213","0.0","800.0"
"382453","1140.0","0.0"
"383272","1500.0","0.0"
"279572","507.34","0.0"
"287884","440.0",""
"292501","288.0","288.0"
"386668","440.0","0.0"
"300307","379.0",""
"309058","500.0","380.0"
"318502","379.0",""
"289557","0.0","400.0"
"288285","0.0","230.0"
"317701","245.0","0.0"
"358571","0.0","230.0"
"380011","230.0","0.0"
"352564","0.0","395.0"
"293999","600.0","0.0"
"293999","600.0","0.0"
"293999","600.0","0.0"
"300338","450.0",""
"300502","0.0","250.0"
"318500","450.0","0.0"
"373504","340.0","0.0"
"299847","600.0",""
"288852","0.0","330.0"
"380141","310.0","0.0"
"288598","0.0","219.0"
"528970","0.0","0.0"
"299615","460.0",""
"318385","460.0",""
"358284","0.0","338.0"
"406432","0.0","280.0"
"288384","0.0","450.0"
"279315","800.0",""
"299406","673.0",""
"318081","673.0","0.0"
"288916","0.0","500.0"
"301058","500.0","0.0"
"301058","500.0","0.0"
"358543","0.0","500.0"
"379474","400.0","0.0"
"381171","0.0","527.0"
"383463","0.0","500.0"
"388409","507.0","0.0"
"998920","0.0","500.0"
"299689","480.0",""
"318718","480.0","0.0"
"358556","0.0","450.0"
"298930","293.0",""
"318753","293.0","0.0"
"293252","380.0","380.0"
"327789","700.0","700.0"
"333698","0.0","700.0"
"414383","0.0","728.0"
"299750","300.0",""
"299750","300.0",""
"299750","300.0",""
"320047","300.0",""
"320047","300.0",""
"320047","300.0",""
"347442","180.0","0.0"
"347446","180.0","0.0"
"288744","0.0","392.0"
"279654","400.0","400.0"
"279654","400.0","400.0"
"298473","560.0",""
"314872","600.0","0.0"
"314872","600.0","0.0"
"318083","560.0","0.0"
"318083","560.0","0.0"
"358233","0.0","600.0"
"377768","0.0","550.0"
"293435","4063.0","1656.0"
"296810","0.0","4063.0"
"348097","0.0","1656.0"
"280020","800.0","800.0"
"282643","800.0","0.0"
"294127","800.0",""
"296708","0.0","800.0"
"302340","777.0","326.0"
"317812","800.0","0.0"
"374749","0.0","800.0"
"297042","0.0","323.0"
"297051","400.0","400.0"
"301286","0.0","556.0"
"362005","556.0","0.0"
"362005","556.0","0.0"
"383521","0.0","800.0"
"407807","556.0","0.0"
"524811","0.0","0.0"
"926987","556.0","0.0"
"297049","0.0","810.0"
"311346","654.0",""
"290447","1126.0","0.0"
"296797","0.0","930.0"
"301807","430.0","400.0"
"301807","430.0","400.0"
"296565","0.0","850.0"
"301180","0.0","470.0"
"301344","470.0",""
"305009","274.0","0.0"
"318175","470.0","0.0"
"327966","0.0","470.0"
"373606","0.0","470.0"
"373606","0.0","470.0"
"296888","0.0","570.0"
"297408","","0.0"
"296920","0.0","600.0"
"316555","340.0","0.0"
"317049","340.0","0.0"
"300900","368.0","0.0"
"301053","368.0","0.0"
"303003","431.0","368.0"
"533704","700.0","620.0"
"533735","700.0","620.0"
"323583","480.0","0.0"
"304481","0.0",""
"343234","313.0","313.0"
"279550","855.0","616.0"
"296825","0.0","750.0"
"299581","750.0",""
"301314","750.0",""
"318219","750.0","0.0"
"287788","350.0",""
"301375","450.0",""
"337116","250.0","250.0"
"363170","0.0","338.0"
"300992","349.0",""
"285838","950.0","0.0"
"279516","537.0","537.0"
"288700","0.0","557.0"
"290316","537.0","0.0"
"290316","537.0","0.0"
"300640","985.0","537.0"
"316797","610.0","0.0"
"317367","517.0","470.0"
"335056","537.0","0.0"
"336364","985.0","985.0"
"341968","610.0","610.0"
"358490","0.0","537.0"
"374516","530.0","0.0"
"383619","0.0","610.0"
"384743","985.0","0.0"
"539635","537.0","0.0"
"638190","0.0","537.0"
"782155","0.0","610.0"
"363121","0.0","591.0"
"293291","634.0","414.0"
"300596","513.0","0.0"
"301049","400.0","0.0"
"301060","1000.0","0.0"
"375124","0.0","400.0"
"290370","340.0","0.0"
"294983","380.0",""
"301907","700.0","590.0"
"301907","700.0","590.0"
"351991","590.0","0.0"
"351991","590.0","0.0"
"351991","590.0","0.0"
"281605","3000.0","3000.0"
"358774","0.0","3933.0"
"385217","3000.0","0.0"
"827418","3000.0","0.0"
"302582","0.0","0.0"
"302582","0.0","0.0"
"302611","490.0","370.0"
"302611","490.0","370.0"
"333021","500.0","0.0"
"302401","1335.0","1035.0"
"363917","0.0","1350.0"
"363917","0.0","1350.0"
"363917","0.0","1350.0"
"302874","1000.0","0.0"
"301644","417.0","312.0"
"301750","565.0","515.0"
"301750","565.0","515.0"
"336278","565.0","0.0"
"301789","508.0","334.0"
"332703","400.0","400.0"
"303065","380.0","380.0"
"308059","0.0","400.0"
"302338","352.0","262.0"
"308482","0.0","480.0"
"308705","441.0","441.0"
"330792","0.0","450.0"
"343235","500.0","500.0"
"343235","500.0","500.0"
"311396","480.0","480.0"
"882564","0.0","585.0"
"316361","950.0","850.0"
"316960","1200.0","750.0"
"316960","1200.0","750.0"
"317587","844.0",""
"318036","844.0",""
"339412","0.0","0.0"
"357526","300.0","0.0"
"378307","0.0","368.0"
"317051","419.0","419.0"
"317329","323.0","283.0"
"317427","250.0",""
"317382","800.0","600.0"
"317782","459.0","280.0"
"323543","486.0","0.0"
"326818","387.0",""
"326418","515.0","250.0"
"326696","550.0","515.0"
"327375","504.0","504.0"
"327375","504.0","504.0"
"296772","0.0","533.0"
"301715","700.0","550.0"
"316197","650.0","600.0"
"327446","400.0","277.0"
"380022","270.0","0.0"
"302259","900.0","750.0"
"302259","900.0","750.0"
"356714","0.0","0.0"
"391622","666.0","666.0"
"283524","287.0","0.0"
"295101","340.0",""
"300230","0.0","330.0"
"302391","0.0","300.0"
"302391","0.0","300.0"
"316876","340.0","0.0"
"374822","0.0","435.0"
"384576","340.0","0.0"
"332328","400.0","0.0"
"302792","291.0","260.0"
"280299","330.0","330.0"
"323437","335.0","0.0"
"316005","360.0","270.0"
"316236","545.0","445.0"
"336607","320.0","320.0"
"336607","320.0","320.0"
"303089","0.0","467.0"
"316837","300.0","0.0"
"330867","0.0","374.0"
"317082","390.0","350.0"
"326370","392.0","0.0"
"358205","586.0","411.0"
"335748","260.0","0.0"
"355290","195.0","0.0"
"289512","0.0","339.0"
"293231","1154.0","0.0"
"293231","1154.0","0.0"
"294280","1076.0",""
"294280","1076.0",""
"294280","1076.0",""
"294280","1076.0",""
"294280","1076.0",""
"298586","1154.0",""
"318521","1154.0","0.0"
"348566","0.0","0.0"
"304273","0.0",""
"304385","440.0",""
"304385","440.0",""
"304385","440.0",""
"304684","275.0",""
"304750","372.0",""
"305264","550.0",""
"311279","400.0",""
"311279","400.0",""
"311279","400.0",""
"311279","400.0",""
"337069","350.0","350.0"
"337130","340.0","340.0"
"328565","250.0","0.0"
"328565","250.0","0.0"
"333268","220.0","220.0"
"311321","0.0",""
"297596","615.0",""
"318355","615.0","0.0"
"326298","563.0","563.0"
"326504","563.0",""
"326504","563.0",""
"328195","615.0","0.0"
"330092","0.0","0.0"
"332170","615.0","0.0"
"332841","615.0","615.0"
"336634","618.0","618.0"
"342976","615.0","615.0"
"345863","615.0","0.0"
"368488","0.0","615.0"
"384720","615.0","0.0"
"384720","615.0","0.0"
"316880","300.0",""
"317497","0.0",""
"317497","0.0",""
"326505","3000.0",""
"326505","3000.0",""
"304625","300.0","0.0"
"304705","530.0","0.0"
"304783","400.0","0.0"
"373755","422.0","0.0"
"327158","200.0","0.0"
"327158","200.0","0.0"
"323328","330.0","0.0"
"332356","0.0","0.0"
"323438","616.0","0.0"
"323438","616.0","0.0"
"323438","616.0","0.0"
"360824","356.0","0.0"
"302809","500.0","0.0"
"397836","423.0","0.0"
"340191","700.0","700.0"
"279668","600.0","600.0"
"296691","0.0","550.0"
"302939","560.0","0.0"
"316506","518.0","0.0"
"359673","0.0","0.0"
"326882","2000.0","0.0"
"323386","700.0","0.0"
"341939","600.0","600.0"
"316994","658.0","600.0"
"316994","658.0","600.0"
"323506","350.0","0.0"
"323506","350.0","0.0"
"711857","560.0","0.0"
"711857","560.0","0.0"
"323514","295.0","0.0"
"323514","295.0","0.0"
"323514","295.0","0.0"
"323600","750.0","0.0"
"323600","750.0","0.0"
"361410","674.0","360.0"
"361410","674.0","360.0"
"327324","370.0","0.0"
"327324","370.0","0.0"
"323626","2000.0","0.0"
"315798","450.0",""
"318268","450.0","0.0"
"318661","0.0","0.0"
"318661","0.0","0.0"
"327717","1176.0","1300.0"
"348417","0.0","0.0"
"348417","0.0","0.0"
"391548","597.0","0.0"
"391548","597.0","0.0"
"328395","140.0","100.0"
"328395","140.0","100.0"
"328395","140.0","100.0"
"336309","100.0","100.0"
"336309","100.0","100.0"
"336309","100.0","100.0"
"336309","100.0","100.0"
"355634","239.0","140.0"
"355634","239.0","140.0"
"355634","239.0","140.0"
"355787","0.0","140.0"
"355787","0.0","140.0"
"355787","0.0","140.0"
"362003","171.0","93.0"
"736628","93.0","80.0"
"736628","93.0","80.0"
"327754","380.0","360.0"
"327754","380.0","360.0"
"330141","360.0","0.0"
"336347","362.0","362.0"
"336347","362.0","362.0"
"383811","0.0","365.0"
"329564","551.0","346.0"
"329564","551.0","346.0"
"329564","551.0","346.0"
"334819","600.0","450.0"
"334979","320.0","0.0"
"334979","320.0","0.0"
"348329","0.0","450.0"
"352779","0.0","530.0"
"352779","0.0","530.0"
"358508","0.0","317.0"
"358508","0.0","317.0"
"383578","0.0","450.0"
"398565","0.0","551.0"
"329622","691.0","342.0"
"306297","375.0","0.0"
"290603","300.0",""
"283580","750.0","0.0"
"283616","244.0","0.0"
"328606","315.0","0.0"
"374459","315.0","0.0"
"375640","315.0","0.0"
"384599","324.0","0.0"
"347858","494.0","494.0"
"348204","0.0","0.0"
"287382","800.0",""
"389696","0.0","0.0"
"391575","794.0","0.0"
"391575","794.0","0.0"
"409237","0.0","800.0"
"287688","570.0",""
"323544","570.0","0.0"
"342963","500.0","500.0"
"384760","1100.0","0.0"
"317011","430.0",""
"317011","430.0",""
"317011","430.0",""
"317040","0.0","440.0"
"317040","0.0","440.0"
"317040","0.0","440.0"
"317040","0.0","440.0"
"344238","449.0","0.0"
"398087","460.0","0.0"
"288987","0.0","466.0"
"317116","0.0","424.0"
"340234","425.0","425.0"
"376202","346.0","0.0"
"327755","462.0","400.0"
"316812","350.0","350.0"
"354532","0.0","350.0"
"735711","464.0","251.0"
"327285","570.0","465.0"
"328321","500.0","0.0"
"348556","0.0","465.0"
"376219","520.0","0.0"
"327785","603.0","450.0"
"327785","603.0","450.0"
"344669","420.0","0.0"
"344669","420.0","0.0"
"348415","0.0","450.0"
"348415","0.0","450.0"
"361693","421.0","396.0"
"361693","421.0","396.0"
"370165","0.0","450.0"
"374731","0.0","531.0"
"374983","420.0","0.0"
"374983","420.0","0.0"
"383568","0.0","420.0"
"383568","0.0","420.0"
"743402","421.0","0.0"
"329345","1250.0","0.0"
"330557","0.0","0.0"
"330186","700.0","0.0"
"330186","700.0","0.0"
"330186","700.0","0.0"
"301876","1465.0","1465.0"
"366782","1200.0","0.0"
"294737","311.0",""
"294737","311.0",""
"294737","311.0",""
"301761","350.0","275.0"
"301761","350.0","275.0"
"301761","350.0","275.0"
"323610","311.0","0.0"
"323610","311.0","0.0"
"302046","160.0","0.0"
"302046","160.0","0.0"
"415325","280.0","0.0"
"415325","280.0","0.0"
"302318","641.0","0.0"
"302336","1500.0","0.0"
"302352","464.0","245.0"
"302427","544.0","0.0"
"330470","500.0","0.0"
"302671","350.0","0.0"
"327772","360.0","320.0"
"356574","450.0","450.0"
"327932","381.0","253.0"
"407846","0.0","318.0"
"329839","500.0","400.0"
"331032","0.0","650.0"
"497263","0.0","650.0"
"497263","0.0","650.0"
"280078","402.0","402.0"
"299358","769.0",""
"318597","769.0","0.0"
"384252","0.0","505.0"
"294963","280.0",""
"301963","181.0","181.0"
"326296","175.0",""
"326296","175.0",""
"373171","165.0","0.0"
"326431","220.0",""
"327006","332.0",""
"331319","2000.0","0.0"
"301378","0.0","244.0"
"330324","399.0","307.0"
"330324","399.0","307.0"
"344667","399.0","399.0"
"347866","334.0","0.0"
"348524","0.0","307.0"
"359030","0.0","399.0"
"327561","650.0",""
"327561","650.0",""
"327561","650.0",""
"299624","0.0",""
"343007","0.0","0.0"
"352574","0.0","264.0"
"380033","264.0","0.0"
"397646","0.0","240.0"
"330577","323.0","0.0"
"327389","0.0","797.0"
"313820","800.0",""
"329475","715.0","0.0"
"376201","0.0","800.0"
"782474","0.0","800.0"
"317586","157.0",""
"328399","401.0","0.0"
"328407","401.0","0.0"
"328400","320.0","0.0"
"328406","320.0","0.0"
"373968","337.0","0.0"
"374986","377.0","377.0"
"388165","0.0","337.0"
"388195","377.0","0.0"
"405807","0.0","337.0"
"415253","0.0","337.0"
"331249","249.0","0.0"
"330764","360.0","0.0"
"327763","609.0","609.0"
"327765","694.0","694.0"
"329279","0.0","700.0"
"279891","391.42","197.0"
"329513","0.0","392.0"
"344098","390.0","390.0"
"368654","380.0","280.0"
"316615","1200.0","0.0"
"331306","4000.0","2000.0"
"323508","300.0","0.0"
"323508","300.0","0.0"
"323508","300.0","0.0"
"331238","0.0","900.0"
"331317","909.0","0.0"
"334829","910.0","0.0"
"336283","763.0","0.0"
"336562","910.0","910.0"
"339415","909.0","0.0"
"340253","910.0","910.0"
"344442","910.0","763.0"
"348035","910.0","763.0"
"351714","910.0","0.0"
"351853","0.0","763.0"
"356304","760.0","0.0"
"356362","909.0","0.0"
"361357","0.0","909.0"
"370124","909.0","0.0"
"384797","910.0","0.0"
"405970","0.0","763.0"
"507325","0.0","910.0"
"311287","0.0",""
"331383","176.0","150.0"
"331391","0.0","318.0"
"341353","318.0","0.0"
"375671","318.0","0.0"
"331405","0.0","0.0"
"331405","0.0","0.0"
"331415","424.0","0.0"
"323417","82.0","0.0"
"323417","82.0","0.0"
"323439","221.0","0.0"
"323525","306.0","0.0"
"326682","750.0","0.0"
"326682","750.0","0.0"
"330160","600.0","0.0"
"323169","500.0","0.0"
"294537","462.0",""
"363169","0.0","462.0"
"323310","400.0","0.0"
"323310","400.0","0.0"
"323425","550.0","0.0"
"323425","550.0","0.0"
"323425","550.0","0.0"
"380037","570.0","550.0"
"323468","240.0","0.0"
"323469","270.0","0.0"
"336878","230.0","230.0"
"323489","182.0","0.0"
"336067","183.0","0.0"
"492921","187.0","136.0"
"323509","500.0","0.0"
"323521","500.0","0.0"
"323560","500.0","0.0"
"323560","500.0","0.0"
"323562","800.0","0.0"
"323568","715.0","0.0"
"323576","509.0","0.0"
"323586","350.0","0.0"
"323590","150.0","0.0"
"323594","0.0","0.0"
"323594","0.0","0.0"
"323622","1800.0","0.0"
"323622","1800.0","0.0"
"323622","1800.0","0.0"
"378653","0.0","1800.0"
"398514","1763.0","0.0"
"398514","1763.0","0.0"
"908540","0.0","1764.0"
"390270","3225.0","0.0"
"330098","300.0","0.0"
"333787","400.0","0.0"
"333787","400.0","0.0"
"333787","400.0","0.0"
"333896","400.0","0.0"
"333896","400.0","0.0"
"333896","400.0","0.0"
"332785","400.0","300.0"
"332825","400.0","0.0"
"332858","400.0","0.0"
"332886","400.0","0.0"
"289578","650.0","0.0"
"339757","0.0","654.0"
"339757","0.0","654.0"
"317425","501.0",""
"332902","501.0","0.0"
"334766","501.0","0.0"
"336629","501.0","501.0"
"339416","501.0","0.0"
"333007","330.0","0.0"
"333088","325.0","325.0"
"334889","500.0","500.0"
"350843","0.0","500.0"
"332544","500.0","500.0"
"335057","450.0","0.0"
"335057","450.0","0.0"
"331014","0.0","398.0"
"331014","0.0","398.0"
"335092","352.0","276.0"
"335092","352.0","276.0"
"363152","0.0","320.0"
"363152","0.0","320.0"
"335081","480.0","0.0"
"335081","480.0","0.0"
"343783","617.0","483.0"
"331973","470.0","0.0"
"332019","365.0","365.0"
"332027","55000.0","0.0"
"346042","487.0","423.0"
"279615","1900.0","1653.0"
"294257","1800.0",""
"300741","2040.0","1327.0"
"302156","1271.0","1120.0"
"302156","1271.0","1120.0"
"302156","1271.0","1120.0"
"323595","1800.0","0.0"
"332308","1200.0","0.0"
"323447","400.0","0.0"
"323447","400.0","0.0"
"332401","0.0","0.0"
"346244","325.0","282.0"
"346244","325.0","282.0"
"488118","0.0","0.0"
"307048","250.0","0.0"
"336305","152.0","152.0"
"336305","152.0","152.0"
"336305","152.0","152.0"
"336636","350.0","350.0"
"373719","500.0","0.0"
"335796","0.0","0.0"
"335796","0.0","0.0"
"339348","0.0","0.0"
"339356","0.0","500.0"
"336276","112.0","0.0"
"336279","292.0","0.0"
"336279","292.0","0.0"
"339417","332.0","0.0"
"339417","332.0","0.0"
"280621","416.0","416.0"
"301575","0.0",""
"318442","0.0","0.0"
"279644","700.0","500.0"
"282918","700.0","0.0"
"288899","0.0","500.0"
"339854","500.0","0.0"
"339736","193.0","193.0"
"343093","218.0","218.0"
"378426","0.0","218.0"
"343001","614.0","614.0"
"343001","614.0","614.0"
"388290","0.0","350.0"
"340379","500.0","350.0"
"340379","500.0","350.0"
"348715","0.0","350.0"
"358280","0.0","350.0"
"330755","2500.0","2500.0"
"340610","2500.0","0.0"
"389248","2500.0","0.0"
"339971","160.0","160.0"
"340075","220.0","220.0"
"359058","0.0","218.0"
"374050","380.0","280.0"
"360560","659.0","0.0"
"360560","659.0","0.0"
"1231129","659.0","0.0"
"292813","745.0","400.0"
"292813","745.0","400.0"
"292813","745.0","400.0"
"292813","745.0","400.0"
"297652","0.0",""
"348910","0.0","400.0"
"348910","0.0","400.0"
"340637","350.0","0.0"
"384675","365.0","0.0"
"297566","340.0",""
"318427","340.0","0.0"
"336843","340.0","340.0"
"341885","344.0","344.0"
"341885","344.0","344.0"
"782130","0.0","344.0"
